experiment,seed,epoch,train_loss,val_loss,val_auroc,val_accuracy,val_balanced_accuracy,lr
voxel_clean_seed62,62,1,0.6501653336343312,1.0232629378636677,0.8265196342119419,0.8848167539267016,0.5,0.001
voxel_clean_seed62,62,2,0.577166314635958,0.8244576454162598,0.8197955890263583,0.8848167539267016,0.5,0.001
voxel_clean_seed62,62,3,0.5305615322930473,0.5898430148760477,0.8386229155459926,0.7225130890052356,0.7443518020441098,0.001
voxel_clean_seed62,62,4,0.45722716620990206,0.7366849581400553,0.8945669714900484,0.5916230366492147,0.7494620763851534,0.001
voxel_clean_seed62,62,5,0.37834044155620394,0.530424694220225,0.8859601936525013,0.9109947643979057,0.7322485207100592,0.001
voxel_clean_seed62,62,6,0.35572435884248643,3.125471512476603,0.8509951586874663,0.14136125654450263,0.514792899408284,0.001
voxel_clean_seed62,62,7,0.32288042633306413,1.1982500056425731,0.6788596019365251,0.8900523560209425,0.5227272727272727,0.0005
voxel_clean_seed62,62,8,0.29380900803066434,0.483050674200058,0.9037116729424421,0.8691099476439791,0.7876546530392684,0.0005
voxel_clean_seed62,62,9,0.251156774305162,1.5020053287347157,0.8932221624529317,0.4293193717277487,0.6577461000537924,0.0005
voxel_clean_seed62,62,10,0.22741409639517465,0.6065792342027029,0.8593329747175902,0.9214659685863874,0.698628294782141,0.0005
voxel_clean_seed62,62,11,0.2239415305001395,0.8582110504309336,0.7748789671866594,0.8848167539267016,0.5197686928456159,0.00025
voxel_clean_seed62,62,12,0.18501811013335273,0.7227728565533956,0.8937600860677783,0.743455497382199,0.7957235072619688,0.00025
voxel_clean_seed62,62,13,0.18392813560508547,0.48940733075141907,0.92926304464766,0.8900523560209425,0.8390263582571275,0.00025
voxel_clean_seed62,62,14,0.16750791810807727,0.6239979366461436,0.9029047875201721,0.7958115183246073,0.8253093060785368,0.00025
voxel_clean_seed62,62,15,0.1704749237923395,0.5388933022816976,0.8789671866594944,0.8691099476439791,0.7876546530392684,0.00025
voxel_clean_seed62,62,16,0.16224364723478044,1.7507996360460918,0.8945669714900485,0.4397905759162304,0.6636632598171059,0.000125
voxel_clean_seed62,62,17,0.16302489666711717,0.7662603159745535,0.8093060785368478,0.9057591623036649,0.5909090909090909,0.000125
voxel_clean_seed62,62,18,0.1607553990823882,0.5367280046145121,0.9136632598171059,0.8481675392670157,0.815357719203873,0.000125
voxel_clean_seed62,62,19,0.1577970243635632,1.5804404218991597,0.903442711135019,0.5078534031413613,0.7021247982786445,6.25e-05
