experiment,seed,epoch,train_loss,val_loss,val_auroc,val_accuracy,val_balanced_accuracy,lr
point_clean_xyzI_512_seed42,42,1,0.6408819414320446,1.1178130408128102,0.7178590640129102,0.11518324607329843,0.5,0.001
point_clean_xyzI_512_seed42,42,2,0.5292744324320838,0.9194295207659403,0.8101129639591178,0.3769633507853403,0.6281603012372243,0.001
point_clean_xyzI_512_seed42,42,3,0.48785977136521114,0.5947731733322144,0.8165680473372782,0.7591623036649214,0.7452931683700914,0.001
point_clean_xyzI_512_seed42,42,4,0.43799352645874023,0.563909908135732,0.8558364712210866,0.7853403141361257,0.7798547606239914,0.001
point_clean_xyzI_512_seed42,42,5,0.40829157545453026,0.5270298918088278,0.8456159225389994,0.8586387434554974,0.7224314147391071,0.001
point_clean_xyzI_512_seed42,42,6,0.36745485237666536,0.691493550936381,0.8227541689080151,0.7329842931937173,0.7305002689618074,0.001
point_clean_xyzI_512_seed42,42,7,0.35236472813856035,0.6308049559593201,0.7966648735879505,0.8167539267015707,0.7778375470683163,0.0005
point_clean_xyzI_512_seed42,42,8,0.311542156906355,0.5116317470868429,0.9039806347498655,0.8219895287958116,0.7807961269499731,0.0005
point_clean_xyzI_512_seed42,42,9,0.3027842158362979,0.5838204622268677,0.8380849919311457,0.8324607329842932,0.7669445938676708,0.0005
point_clean_xyzI_512_seed42,42,10,0.3036879655860719,0.5407976110776266,0.8977945131791286,0.8115183246073299,0.8144163528778914,0.0005
point_clean_xyzI_512_seed42,42,11,0.2414180820896512,0.5417918960253397,0.8464228079612696,0.900523560209424,0.8251748251748252,0.00025
point_clean_xyzI_512_seed42,42,12,0.24417051176230112,0.5013912916183472,0.9026358257127488,0.8743455497382199,0.8103819257665412,0.00025
point_clean_xyzI_512_seed42,42,13,0.2101581423055558,0.5554651220639547,0.871705217859064,0.8481675392670157,0.815357719203873,0.00025
point_clean_xyzI_512_seed42,42,14,0.21735589631966182,0.5028289357821146,0.8991393222162454,0.8795811518324608,0.8331091984938139,0.000125
