experiment,seed,epoch,train_loss,val_loss,val_auroc,val_accuracy,val_balanced_accuracy,lr
voxel_robust_seed62,62,1,0.6481016902696519,1.5065189103285472,0.8235610543302851,0.8848167539267016,0.5,0.001
voxel_robust_seed62,62,2,0.603222790218535,1.0597930550575256,0.8122646584185047,0.8848167539267016,0.5,0.001
voxel_robust_seed62,62,3,0.5719836169765109,0.6276176770528158,0.8122646584185046,0.8900523560209425,0.5227272727272727,0.001
voxel_robust_seed62,62,4,0.5499328530970073,0.5341561535994211,0.8819257665411512,0.7853403141361257,0.8193921463152232,0.001
voxel_robust_seed62,62,5,0.5274938174656459,1.481381853421529,0.8609467455621301,0.3193717277486911,0.5956159225389994,0.001
voxel_robust_seed62,62,6,0.5462176146961394,1.1433137158552806,0.5852608929532007,0.8848167539267016,0.5,0.001
voxel_robust_seed62,62,7,0.5236044483525413,1.6584467887878418,0.886498117267348,0.2774869109947644,0.5719472834857451,0.001
voxel_robust_seed62,62,8,0.5218846471536727,0.5256334145863851,0.8655190962883271,0.8219895287958116,0.7610274341043571,0.001
voxel_robust_seed62,62,9,0.5398445498375666,0.5021587312221527,0.8932221624529317,0.8952879581151832,0.7036040882194728,0.001
voxel_robust_seed62,62,10,0.48734332692055476,2.2246206800142923,0.8784292630446477,0.193717277486911,0.5443786982248521,0.001
voxel_robust_seed62,62,11,0.5040908242974963,1.2830727597077687,0.7428725121032813,0.8848167539267016,0.5,0.001
voxel_robust_seed62,62,12,0.4676341882773808,1.2509302298227947,0.8889187735341582,0.4397905759162304,0.6636632598171059,0.0005
voxel_robust_seed62,62,13,0.45420820798192707,0.5895314315954844,0.9069392146315223,0.9057591623036649,0.6897525551371705,0.0005
voxel_robust_seed62,62,14,0.443020095427831,2.236628254254659,0.8980634749865519,0.2198952879581152,0.5591715976331361,0.0005
voxel_robust_seed62,62,15,0.4291642123744601,0.4869577685991923,0.9029047875201721,0.8900523560209425,0.7599515868746638,0.0005
voxel_robust_seed62,62,16,0.4221262818291074,1.1848956942558289,0.9007530930607854,0.46596858638743455,0.6982248520710059,0.00025
voxel_robust_seed62,62,17,0.4087779096194676,0.49463939666748047,0.9039806347498656,0.8952879581151832,0.8024475524475525,0.00025
voxel_robust_seed62,62,18,0.4168653715224493,0.5437963604927063,0.8762775685852608,0.9109947643979057,0.7322485207100592,0.00025
voxel_robust_seed62,62,19,0.39584389612788246,0.6810285945733389,0.9292630446476601,0.7068062827225131,0.814550833781603,0.00025
voxel_robust_seed62,62,20,0.3555941454001835,0.49442948897679645,0.8961807423345884,0.8586387434554974,0.8212748789671867,0.00025
voxel_robust_seed62,62,21,0.3974547868683225,0.5697042346000671,0.8899946207638515,0.9057591623036649,0.6502151694459387,0.00025
voxel_robust_seed62,62,22,0.3738631620293572,0.6813417673110962,0.9351802044109737,0.6963350785340314,0.8086336740182895,0.00025
voxel_robust_seed62,62,23,0.35039394810086205,0.8921725551287333,0.9359870898332436,0.6073298429319371,0.7583378160301237,0.00025
voxel_robust_seed62,62,24,0.35416190184298013,0.4617797334988912,0.9402904787520173,0.8743455497382199,0.8894566971490048,0.00025
voxel_robust_seed62,62,25,0.35649022389025914,1.0736519197622936,0.7095212479827864,0.8900523560209425,0.5227272727272727,0.00025
