experiment,seed,epoch,train_loss,val_loss,val_auroc,val_accuracy,val_balanced_accuracy,lr
point_clean_xyzI_512_seed62,62,1,0.6468078976585752,1.256499747435252,0.684238838084992,0.11518324607329843,0.5,0.001
point_clean_xyzI_512_seed62,62,2,0.5408849914868673,0.8113740185896555,0.7845615922539,0.45549738219895286,0.6330016137708445,0.001
point_clean_xyzI_512_seed62,62,3,0.49937619197936284,0.6748577952384949,0.7665411511565358,0.7277486910994765,0.7275416890801507,0.001
point_clean_xyzI_512_seed62,62,4,0.45587557270413354,0.5765771865844727,0.808768154922001,0.8324607329842932,0.7471759010220549,0.001
point_clean_xyzI_512_seed62,62,5,0.43143677427655175,0.6250056028366089,0.7934373318988703,0.7853403141361257,0.7205486820871436,0.001
point_clean_xyzI_512_seed62,62,6,0.4206363260746002,0.5393383502960205,0.8644432490586338,0.7853403141361257,0.7600860677783755,0.001
point_clean_xyzI_512_seed62,62,7,0.3930241252694811,0.5846628248691559,0.7942442173211404,0.8743455497382199,0.6917697686928456,0.001
point_clean_xyzI_512_seed62,62,8,0.35505014941805885,0.6118739644686381,0.821140398063475,0.7905759162303665,0.7235072619688004,0.001
point_clean_xyzI_512_seed62,62,9,0.32826251359212966,0.6314380963643392,0.8111888111888111,0.774869109947644,0.734400215169446,0.0005
point_clean_xyzI_512_seed62,62,10,0.2788251120419729,0.5383667747179667,0.8518020441097365,0.8481675392670157,0.7165142549757935,0.0005
point_clean_xyzI_512_seed62,62,11,0.25925505728948683,0.56879989306132,0.8504572350726197,0.8219895287958116,0.7412587412587412,0.0005
point_clean_xyzI_512_seed62,62,12,0.2491493516025089,0.5683355331420898,0.8370091447014524,0.8795811518324608,0.7738031199569662,0.00025
