experiment,seed,epoch,train_loss,val_loss,val_auroc,val_accuracy,val_balanced_accuracy,lr
voxel_robust,42,1,0.6551968653996786,1.1629985968271892,0.8079612694997311,0.8848167539267016,0.5,0.001
voxel_robust,42,2,0.6108352939287821,0.775302400191625,0.8184507799892415,0.8900523560209425,0.5227272727272727,0.001
voxel_robust,42,3,0.5859685596965608,0.5942760308583578,0.8251748251748251,0.7120418848167539,0.7779720279720279,0.001
voxel_robust,42,4,0.5427434416044326,1.3438306351502736,0.5675094136632598,0.8848167539267016,0.5,0.001
voxel_robust,42,5,0.5270327613467262,0.5515204270680746,0.8410435718128025,0.774869109947644,0.7937062937062938,0.001
voxel_robust,42,6,0.5696502413068499,1.2208617230256398,0.7208176438945669,0.2879581151832461,0.5778644432490586,0.001
voxel_robust,42,7,0.5501246807121095,0.5743206739425659,0.8082302313071544,0.8534031413612565,0.6403980634749866,0.001
voxel_robust,42,8,0.5428069900898707,0.6948781808217367,0.7797202797202797,0.8795811518324608,0.5365788058095751,0.0005
voxel_robust,42,9,0.5097736134415581,0.6695632835229238,0.7541689080150619,0.8795811518324608,0.556347498655191,0.0005
voxel_robust,42,10,0.4652499882947831,0.5463251272837321,0.8596019365250134,0.8010471204188482,0.8084991931145777,0.0005
voxel_robust,42,11,0.4693938323429653,0.8284561534722646,0.7522861753630984,0.8848167539267016,0.5395373856912319,0.0005
voxel_robust,42,12,0.444292304061708,1.1989331642786663,0.8921463152232383,0.4293193717277487,0.6577461000537924,0.0005
voxel_robust,42,13,0.4546135465304057,0.968375156323115,0.8889187735341582,0.5549738219895288,0.7287520172135558,0.0005
voxel_robust,42,14,0.4378244295006707,1.3627021511395772,0.4978483055406132,0.8848167539267016,0.5,0.0005
voxel_robust,42,15,0.45899783713477,1.428116261959076,0.48413125336202256,0.8848167539267016,0.5,0.00025
voxel_robust,42,16,0.41206922985258554,0.5097220738728842,0.8808499193114578,0.8743455497382199,0.830150618612157,0.00025
voxel_robust,42,17,0.4166048765182495,0.6529995799064636,0.8813878429263045,0.7382198952879581,0.8125336202259279,0.00025
voxel_robust,42,18,0.4014781472228822,1.4106807311375935,0.9039806347498656,0.39790575916230364,0.6399946207638516,0.00025
voxel_robust,42,19,0.3943573860895066,0.7027750710646311,0.8028509951586875,0.8900523560209425,0.5820333512641205,0.00025
voxel_robust,42,20,0.3944672388689859,0.6989271342754364,0.8956428187197418,0.7015706806282722,0.7918235610543303,0.00025
voxel_robust,42,21,0.3805100534643446,0.5302060743172964,0.898870360408822,0.8219895287958116,0.8401022054868208,0.000125
voxel_robust,42,22,0.3664800198305221,0.5202691753705343,0.8916083916083916,0.900523560209424,0.8054061323292092,0.000125
voxel_robust,42,23,0.35737019777297974,0.49845142165819806,0.9053254437869822,0.900523560209424,0.8054061323292092,0.000125
voxel_robust,42,24,0.3605763514836629,0.9949300587177277,0.9055944055944056,0.6073298429319371,0.7583378160301237,0.000125
voxel_robust,42,25,0.3833969377336048,0.5974329511324564,0.912856374394836,0.7853403141361257,0.8193921463152232,0.000125
