experiment,seed,epoch,train_loss,val_loss,val_auroc,val_accuracy,val_balanced_accuracy,lr
point_robust_xyzI_512_seed42,42,1,0.6868153555052621,0.7997898062070211,0.6780527165142549,0.11518324607329843,0.5,0.001
point_robust_xyzI_512_seed42,42,2,0.6172320672443935,0.8651625315348307,0.7329209252286175,0.4083769633507853,0.6261430876815492,0.001
point_robust_xyzI_512_seed42,42,3,0.6264707886037373,0.7346147298812866,0.7848305540613233,0.5549738219895288,0.669445938676708,0.001
point_robust_xyzI_512_seed42,42,4,0.6315479221798125,0.6154658397038778,0.771382463690156,0.7853403141361257,0.7403173749327595,0.001
point_robust_xyzI_512_seed42,42,5,0.6015456815560659,0.6251570383707682,0.756589564281872,0.7905759162303665,0.6642011834319527,0.001
point_robust_xyzI_512_seed42,42,6,0.6101297509102594,0.6429061492284139,0.7740720817643895,0.7591623036649214,0.7057557826788596,0.0005
point_robust_xyzI_512_seed42,42,7,0.5893601193314507,0.7306384245554606,0.8111888111888113,0.6387434554973822,0.7365519096288327,0.0005
point_robust_xyzI_512_seed42,42,8,0.5888661103589194,0.5565968553225199,0.8133405056481979,0.8429319371727748,0.7333243679397525,0.0005
point_robust_xyzI_512_seed42,42,9,0.5578612557479313,0.6065564254919688,0.7996234534696073,0.8010471204188482,0.6898870360408822,0.0005
point_robust_xyzI_512_seed42,42,10,0.5582831658068157,0.6082222660382589,0.7937062937062936,0.7801047120418848,0.6978214093598709,0.0005
point_robust_xyzI_512_seed42,42,11,0.5324282816478184,0.5994874536991119,0.7842926304464766,0.8324607329842932,0.7274072081764389,0.00025
point_robust_xyzI_512_seed42,42,12,0.5370168955553145,0.5869795083999634,0.819526627218935,0.7853403141361257,0.7600860677783755,0.00025
point_robust_xyzI_512_seed42,42,13,0.5198002400852385,0.5939478874206543,0.8380849919311457,0.7853403141361257,0.7798547606239914,0.00025
point_robust_xyzI_512_seed42,42,14,0.5270106863407862,0.5934428373972574,0.8262506724045187,0.7801047120418848,0.7373587950511027,0.00025
point_robust_xyzI_512_seed42,42,15,0.5134269254548209,0.5851329366366068,0.8243679397525551,0.7853403141361257,0.7403173749327595,0.00025
point_robust_xyzI_512_seed42,42,16,0.49102421459697543,0.5885883967081705,0.8267885960193653,0.8010471204188482,0.729424421732114,0.000125
point_robust_xyzI_512_seed42,42,17,0.49876068461508977,0.5755548477172852,0.8302850995158687,0.806282722513089,0.7323830016137709,0.000125
point_robust_xyzI_512_seed42,42,18,0.5239181802386329,0.5485245188077291,0.8496503496503496,0.837696335078534,0.7896718665949436,0.000125
point_robust_xyzI_512_seed42,42,19,0.464764898731595,0.6039884289105734,0.8321678321678322,0.774869109947644,0.734400215169446,0.000125
point_robust_xyzI_512_seed42,42,20,0.4838358774071648,0.5321240623792013,0.8590640129101668,0.8272251308900523,0.763986013986014,0.000125
point_robust_xyzI_512_seed42,42,21,0.4750215184120905,0.5407053828239441,0.8528778913394298,0.8534031413612565,0.7985476062399139,0.000125
point_robust_xyzI_512_seed42,42,22,0.4862373811858041,0.5669689178466797,0.8483055406132329,0.7958115183246073,0.766003227541689,0.000125
point_robust_xyzI_512_seed42,42,23,0.483748170591536,0.5584990382194519,0.8480365788058096,0.8272251308900523,0.763986013986014,6.25e-05
point_robust_xyzI_512_seed42,42,24,0.5010767181714376,0.5583815972010294,0.8415814954276493,0.8324607329842932,0.7669445938676708,6.25e-05
point_robust_xyzI_512_seed42,42,25,0.48819354460352943,0.5612708926200867,0.8483055406132329,0.8115183246073299,0.7748789671866595,6.25e-05
