experiment,seed,epoch,train_loss,val_loss,val_auroc,val_accuracy,val_balanced_accuracy,lr
voxel_robust_seed42,42,1,0.6655944585800171,0.9568246404329935,0.814147391070468,0.8848167539267016,0.5,0.001
voxel_robust_seed42,42,2,0.6073141098022461,0.7397547165552775,0.8219472834857451,0.8848167539267016,0.5,0.001
voxel_robust_seed42,42,3,0.5688930324145726,0.5643265843391418,0.8039268423883809,0.8219895287958116,0.5831091984938139,0.001
voxel_robust_seed42,42,4,0.5378486201876685,0.6368107795715332,0.8630984400215169,0.6596858638743456,0.7681549220010758,0.001
voxel_robust_seed42,42,5,0.5004166393052965,0.8301925162474314,0.8257127487896719,0.5497382198952879,0.7257934373318988,0.001
voxel_robust_seed42,42,6,0.5199218832311177,0.967208464940389,0.6350188273265197,0.8848167539267016,0.5197686928456159,0.001
voxel_robust_seed42,42,7,0.5048994478725252,1.9962531328201294,0.8703604088219472,0.19895287958115182,0.527568585260893,0.001
voxel_robust_seed42,42,8,0.4755388838904245,0.8157871464888254,0.7937062937062938,0.8952879581151832,0.5652232383001614,0.001
voxel_robust_seed42,42,9,0.5050766397090185,0.826439360777537,0.8270575578267886,0.8900523560209425,0.5424959655728886,0.001
voxel_robust_seed42,42,10,0.4908373412631807,0.4924778342247009,0.8972565895642818,0.8219895287958116,0.820333512641205,0.001
voxel_robust_seed42,42,11,0.48690376253355117,0.7605731785297394,0.9020979020979021,0.8900523560209425,0.5424959655728886,0.001
voxel_robust_seed42,42,12,0.48624004352660405,2.9856929779052734,0.8687466379774073,0.18848167539267016,0.5216514254975794,0.001
voxel_robust_seed42,42,13,0.4609010560171945,0.5703913668791453,0.8797740720817644,0.7539267015706806,0.7818719741796665,0.001
voxel_robust_seed42,42,14,0.44055528725896564,1.3798470795154572,0.8703604088219472,0.3717277486910995,0.6252017213555675,0.0005
voxel_robust_seed42,42,15,0.4124476526464735,1.2625889380772908,0.584722969338354,0.8900523560209425,0.5227272727272727,0.0005
voxel_robust_seed42,42,16,0.45378871191115605,0.8149720331033071,0.8265196342119419,0.8900523560209425,0.5622646584185046,0.0005
voxel_robust_seed42,42,17,0.39298016258648466,0.8306669592857361,0.8800430338891878,0.643979057591623,0.7790478752017214,0.00025
