experiment,seed,epoch,train_loss,val_loss,val_auroc,val_accuracy,val_balanced_accuracy,lr
point_ablation_xyzI_1024,42,1,0.6142596857888358,1.182920942703883,0.7442173211403981,0.11518324607329843,0.5,0.001
point_ablation_xyzI_1024,42,2,0.5204180152643294,0.657291462024053,0.8012372243141475,0.6701570680628273,0.7543033889187736,0.001
point_ablation_xyzI_1024,42,3,0.4893791249820164,0.5650992194811503,0.8310919849381389,0.7958115183246073,0.785771920387305,0.001
point_ablation_xyzI_1024,42,4,0.4444850129740579,0.5001086990038554,0.8682087143625605,0.8691099476439791,0.7876546530392684,0.001
point_ablation_xyzI_1024,42,5,0.44171169825962614,0.5730311870574951,0.8442711135018827,0.8638743455497382,0.7451586874663798,0.001
point_ablation_xyzI_1024,42,6,0.3878392761661893,0.6470790306727091,0.8160301237224313,0.7853403141361257,0.7403173749327595,0.001
point_ablation_xyzI_1024,42,7,0.3844931750070481,0.549565851688385,0.8738569123184509,0.8795811518324608,0.8133405056481979,0.001
point_ablation_xyzI_1024,42,8,0.3554799060026805,0.7470491329828898,0.8620225927918236,0.680628272251309,0.7602205486820872,0.001
point_ablation_xyzI_1024,42,9,0.31656586556207567,0.5925060411294302,0.8504572350726197,0.8848167539267016,0.6383808499193114,0.001
point_ablation_xyzI_1024,42,10,0.3347229389917283,0.8355839848518372,0.8614846691769769,0.643979057591623,0.6999731038192576,0.0005
point_ablation_xyzI_1024,42,11,0.27347126816000256,0.5898980299631754,0.8598708983324368,0.8586387434554974,0.742200107584723,0.0005
point_ablation_xyzI_1024,42,12,0.25206376186438967,0.6208557486534119,0.898870360408822,0.806282722513089,0.8312264658418504,0.0005
point_ablation_xyzI_1024,42,13,0.2483930495523271,0.590296745300293,0.8353953738569123,0.8481675392670157,0.7955890263582571,0.0005
point_ablation_xyzI_1024,42,14,0.20731744879768008,0.5312825441360474,0.8937600860677783,0.8952879581151832,0.7431414739107047,0.0005
point_ablation_xyzI_1024,42,15,0.23420772949854532,0.5647046764691671,0.8743948359332975,0.8586387434554974,0.8212748789671867,0.00025
point_ablation_xyzI_1024,42,16,0.19539282009715125,0.5564404129981995,0.8916083916083917,0.8638743455497382,0.8637708445400754,0.00025
point_ablation_xyzI_1024,42,17,0.18412576970599948,0.5558838248252869,0.8862291554599246,0.8743455497382199,0.8103819257665412,0.00025
point_ablation_xyzI_1024,42,18,0.18962738059815906,0.5297821164131165,0.8967186659494352,0.8691099476439791,0.8469607315761163,0.000125
