experiment,seed,epoch,train_loss,val_loss,val_auroc,val_accuracy,val_balanced_accuracy,lr
point_robust_xyzI_512_seed62,62,1,0.7391349502972194,0.6404451032479604,0.6207638515330823,0.8848167539267016,0.5,0.001
point_robust_xyzI_512_seed62,62,2,0.6450413607415699,0.6507192651430765,0.7697686928456159,0.6596858638743456,0.708848843464228,0.001
point_robust_xyzI_512_seed62,62,3,0.6441143921443394,0.5875880718231201,0.7582033351264121,0.806282722513089,0.6928456159225389,0.001
point_robust_xyzI_512_seed62,62,4,0.6509631134214855,0.6292349894841512,0.7237762237762239,0.7905759162303665,0.6642011834319527,0.001
point_robust_xyzI_512_seed62,62,5,0.6285997189226604,0.7690136035283407,0.7735341581495427,0.6282722513089005,0.6910973641742872,0.001
point_robust_xyzI_512_seed62,62,6,0.6219467123349508,0.5828470587730408,0.8028509951586875,0.7958115183246073,0.7264658418504573,0.001
point_robust_xyzI_512_seed62,62,7,0.5970690661952609,0.5657300154368082,0.8464228079612697,0.7643979057591623,0.7482517482517483,0.001
point_robust_xyzI_512_seed62,62,8,0.6088150853202456,0.714843213558197,0.7859064012910166,0.6073298429319371,0.67926304464766,0.001
point_robust_xyzI_512_seed62,62,9,0.5771701165607998,0.6536416212717692,0.7630446476600322,0.7329842931937173,0.7502689618074234,0.001
point_robust_xyzI_512_seed62,62,10,0.5801609683604467,0.6281040906906128,0.8257127487896718,0.7329842931937173,0.7700376546530393,0.0005
point_robust_xyzI_512_seed62,62,11,0.5659507924602145,0.5822272499402364,0.805540613232921,0.8167539267015707,0.7580688542227003,0.0005
point_robust_xyzI_512_seed62,62,12,0.5624583221617199,0.562796394030253,0.8362022592791825,0.806282722513089,0.7719203873050027,0.0005
point_robust_xyzI_512_seed62,62,13,0.5504554722990308,0.5644334654013315,0.7926304464766002,0.8638743455497382,0.6660839160839161,0.00025
